Date,Open,High,Low,Close,Adj Close,Volume
30/07/2023,1880.87,1884.14,1851.73,1861.64,1861.64,4003005547
31/07/2023,1861.76,1875.63,1851.92,1856.16,1856.16,4391613314
01/08/2023,1856.19,1873.03,1817.92,1871.79,1871.79,7634860636
02/08/2023,1873.47,1877.51,1822.35,1839.09,1839.09,6448512422
03/08/2023,1838.9,1856.41,1825.35,1835.14,1835.14,4710581074
04/08/2023,1834.89,1847.91,1817.41,1827.71,1827.71,4861242484
05/08/2023,1827.8,1836.46,1824.81,1834.99,1834.99,2866049749
06/08/2023,1834.85,1836.25,1824.99,1827.46,1827.46,2963395076
07/08/2023,1827.24,1842.52,1804.72,1826.94,1826.94,5837881974
08/08/2023,1826.93,1873.85,1824.43,1855.81,1855.81,5812855406
09/08/2023,1855.78,1869.74,1845.49,1854.3,1854.3,5870081833
10/08/2023,1854.35,1863.31,1845.44,1850.75,1850.75,3760304518
11/08/2023,1850.74,1855.07,1839.57,1847.12,1847.12,3353025102
12/08/2023,1847.17,1852.28,1845.72,1848.89,1848.89,2291124840
13/08/2023,1849.05,1859.92,1834.8,1839.28,1839.28,3054625661
14/08/2023,1839.32,1853.84,1834.8,1844.19,1844.19,4083364724
15/08/2023,1844.16,1845.55,1816.33,1826.93,1826.93,4483923893
16/08/2023,1827.04,1829.36,1798.97,1805.66,1805.66,4976573383
17/08/2023,1805.57,1807.71,1551.71,1684.93,1684.93,14208462072
18/08/2023,1682.04,1698.12,1644.93,1660.95,1660.95,9645084584
19/08/2023,1660.84,1693.23,1654.08,1669.47,1669.47,4871231360
20/08/2023,1669.59,1692.33,1662.9,1684.85,1684.85,4105056995
21/08/2023,1685.02,1685.08,1651.96,1667.27,1667.27,5077248383
22/08/2023,1667.28,1668.64,1596.38,1633.89,1633.89,7244623133
23/08/2023,1634.4,1696.59,1629.58,1679.27,1679.27,7191868448
24/08/2023,1679.25,1682.49,1641.63,1659.94,1659.94,5104531920
25/08/2023,1660.27,1671.97,1635.97,1652.94,1652.94,5396997823
26/08/2023,1652.93,1654.78,1643.71,1646.31,1646.31,2423247747
27/08/2023,1646.27,1659.27,1645.9,1657.51,1657.51,2624065031
28/08/2023,1657.44,1659.33,1627.45,1652.46,1652.46,4855588534
29/08/2023,1652.27,1742.64,1639.58,1729.73,1729.73,11304916729
30/08/2023,1729.68,1730.56,1697.15,1705.11,1705.11,5023904190
31/08/2023,1705.36,1720.01,1634.85,1645.64,1645.64,6593153505
01/09/2023,1645.58,1653.53,1603.03,1628.49,1628.49,6104510092
02/09/2023,1628.56,1644.03,1627.98,1637.03,1637.03,2943590996
03/09/2023,1637.04,1645.65,1626.09,1636.12,1636.12,3151878318
04/09/2023,1635.72,1642.65,1618.52,1629.66,1629.66,3887968912
05/09/2023,1629.91,1645.95,1610.14,1633.63,1633.63,4417491902
06/09/2023,1633.91,1656.93,1611.15,1632.25,1632.25,4987397046
07/09/2023,1632.26,1657.3,1623.22,1647.6,1647.6,4907290296
08/09/2023,1647.81,1657.14,1617.8,1636.14,1636.14,4598495496
09/09/2023,1636.05,1636.87,1629.66,1635.16,1635.16,2081625742
10/09/2023,1635.21,1635.43,1604.04,1616.83,1616.83,4339499949
11/09/2023,1616.77,1618.31,1533.43,1551.64,1551.64,7693700923
12/09/2023,1551.5,1619.11,1549.49,1592.43,1592.43,6813819740
13/09/2023,1592.89,1615.05,1582.22,1607.99,1607.99,4979469106
14/09/2023,1608.03,1640.52,1607.74,1626.97,1626.97,5538958553
15/09/2023,1626.87,1652.11,1613.25,1641.64,1641.64,4348584771
16/09/2023,1641.45,1649.99,1632.58,1635.22,1635.22,2819575929
17/09/2023,1635.2,1635.51,1616.78,1622.9,1622.9,3032716258
18/09/2023,1623.08,1669.02,1609.96,1637.35,1637.35,5916674789
19/09/2023,1637.31,1659.53,1628.41,1643.54,1643.54,4405868861
20/09/2023,1643.5,1649.62,1610.42,1622.89,1622.89,5156431986
21/09/2023,1622.59,1625.2,1573.31,1584.31,1584.31,5191732312
22/09/2023,1584,1601.54,1579.1,1593.27,1593.27,3460791634
23/09/2023,1593.21,1598,1588.33,1593.86,1593.86,2101436678
24/09/2023,1593.83,1600.21,1576.78,1580.85,1580.85,3086456944
25/09/2023,1580.75,1595.84,1565.03,1588.32,1588.32,4394930984
26/09/2023,1588.02,1598.1,1580.17,1593.42,1593.42,3544861160
27/09/2023,1593.11,1631.91,1585.37,1597.49,1597.49,5533036096
28/09/2023,1597.67,1666.02,1597.29,1652.88,1652.88,6658092168
29/09/2023,1653,1687.28,1648.66,1667.94,1667.94,5529687537
30/09/2023,1667.83,1692.53,1666.56,1671.16,1671.16,3155292192
01/10/2023,1671.16,1750.6,1670.08,1733.81,1733.81,5054880180
02/10/2023,1732.98,1743.56,1646.08,1663.63,1663.63,8420552922
03/10/2023,1662.89,1670.36,1644.5,1656.69,1656.69,4742827302
04/10/2023,1656.74,1657.25,1629.43,1647.84,1647.84,5127524863
05/10/2023,1647.79,1654.38,1609.85,1611.48,1611.48,5403759057
06/10/2023,1611.37,1659.61,1611.37,1645.83,1645.83,4941208729
07/10/2023,1645.81,1648.18,1631.16,1634.51,1634.51,2578994988
08/10/2023,1634.66,1641.18,1618.19,1633.55,1633.55,3315554175
09/10/2023,1633.45,1635.45,1553.01,1579.81,1579.81,7020801716
10/10/2023,1580.11,1593.74,1553.03,1567.71,1567.71,5254966125
11/10/2023,1567.68,1578.22,1548.98,1566.25,1566.25,5416504273
12/10/2023,1566.36,1566.88,1523.24,1539.61,1539.61,5003930677
13/10/2023,1539.43,1571.75,1537.92,1552.09,1552.09,4575141511
14/10/2023,1552.26,1560.33,1545.74,1555.26,1555.26,2429214718
15/10/2023,1555.08,1565.76,1550.55,1558.07,1558.07,2923337883
16/10/2023,1558.31,1628.16,1555.99,1600.53,1600.53,8846928526
17/10/2023,1600.64,1601.29,1554.4,1565.44,1565.44,5032686973
18/10/2023,1565.38,1584.73,1556.74,1563.75,1563.75,4354138855
19/10/2023,1563.96,1573.74,1543.59,1567.46,1567.46,5035110867
20/10/2023,1567.57,1628.61,1562.3,1604.67,1604.67,6747486127
21/10/2023,1604.82,1641.24,1593.45,1629.3,1629.3,4212179634
22/10/2023,1629.3,1667.67,1623.98,1663.43,1663.43,5248406817
23/10/2023,1674.85,1794.07,1663.45,1765.38,1765.38,14362295879
24/10/2023,1766.01,1852.68,1758.69,1784.44,1784.44,15888690475
25/10/2023,1784.91,1814.48,1762.15,1787.4,1787.4,9439066475
26/10/2023,1787.48,1865.1,1764.01,1804.04,1804.04,11196672635
27/10/2023,1803.79,1804.14,1751.44,1780.05,1780.05,7493399771
28/10/2023,1780.08,1800.61,1773.44,1776.62,1776.62,4226112731
29/10/2023,1776.56,1810.49,1766.05,1795.55,1795.55,4358528382
30/10/2023,1795.59,1829.25,1779.36,1810.09,1810.09,7534051038
31/10/2023,1810.13,1819.97,1784.57,1816.46,1816.46,6477922747
01/11/2023,1815.87,1858.31,1786.41,1847.09,1847.09,10628825648
02/11/2023,1847.26,1873.89,1790.11,1800.62,1800.62,9004197724
03/11/2023,1800.92,1835.07,1779.64,1832.8,1832.8,7622864055
04/11/2023,1833.37,1867.26,1825.74,1857.7,1857.7,4845080427
05/11/2023,1857.4,1911.61,1848.62,1894.16,1894.16,8867152645
06/11/2023,1894.03,1914.58,1871.97,1899.84,1899.84,8104122602
07/11/2023,1900.6,1907.56,1852.79,1888.12,1888.12,9203228152
08/11/2023,1887.12,1904.55,1874.55,1889.32,1889.32,6751627017
09/11/2023,1888.94,2130.89,1884.2,2120.56,2120.56,24709695029
10/11/2023,2121.07,2134.69,2068.13,2078.29,2078.29,14740624457
11/11/2023,2078.06,2089.53,2035.08,2052.71,2052.71,10228351203
12/11/2023,2053.12,2066,2019.03,2045.19,2045.19,7951011698
13/11/2023,2045.35,2116.01,2031.95,2055.27,2055.27,14322027970
14/11/2023,2054.77,2065.07,1939.28,1979.05,1979.05,13087862495
15/11/2023,1979.47,2061.99,1968.77,2060.41,2060.41,12626326991
16/11/2023,2059.97,2088.66,1940.57,1960.88,1960.88,14651619483
17/11/2023,1961.87,1990.05,1910.45,1961.28,1961.28,11881648738
18/11/2023,1961.67,1971.46,1921.06,1963.29,1963.29,8064677046
19/11/2023,1963.18,2015.63,1944.9,2013.2,2013.2,7716048818
20/11/2023,2011.85,2066.41,1996.04,2022.24,2022.24,12866464824
21/11/2023,2022.22,2035.04,1937.07,1937.07,1937.07,13653500841
22/11/2023,1933.58,2089.51,1933.16,2064.43,2064.43,13372200584
23/11/2023,2063.91,2088.03,2041.46,2062.21,2062.21,7828437946
24/11/2023,2062.41,2132.48,2061,2081.15,2081.15,12141148820
25/11/2023,2081.3,2091.34,2067.92,2084.41,2084.41,5362623390
26/11/2023,2084.18,2094.1,2038.6,2063.29,2063.29,8054814154
27/11/2023,2062.39,2070.61,1988.12,2027.42,2027.42,10574810069
28/11/2023,2027.52,2074.95,1996.81,2049.34,2049.34,9910633038
29/11/2023,2049.19,2071.99,2020.76,2029.93,2029.93,8945151861
30/11/2023,2029.36,2054.44,2022.46,2052.56,2052.56,8107789163
01/12/2023,2052.1,2109.32,2046.56,2087.14,2087.14,10866891430
02/12/2023,2087.66,2182.82,2087.41,2165.7,2165.7,9130124831
03/12/2023,2165.9,2213.18,2151.72,2193.69,2193.69,8278465782
04/12/2023,2193.66,2273.07,2193.01,2243.22,2243.22,16149367134
05/12/2023,2243.09,2306.57,2191.18,2293.84,2293.84,15383072559
06/12/2023,2293.63,2310.71,2225.08,2231.66,2231.66,12790612571
07/12/2023,2233.22,2380.73,2225.05,2357.58,2357.58,14766891042
08/12/2023,2357.17,2387.51,2340.92,2358.73,2358.73,12543458699
09/12/2023,2358.69,2401.76,2331.67,2341.18,2341.18,10613312823
10/12/2023,2341.44,2376.75,2323.41,2352.46,2352.46,7369608905
11/12/2023,2352.5,2354.91,2160.36,2224.58,2224.58,17989249470
12/12/2023,2224.39,2242.55,2166.77,2202.04,2202.04,11391132228
13/12/2023,2202.6,2283.1,2150.75,2260.65,2260.65,12576395493
14/12/2023,2260.74,2331.6,2239.37,2316.58,2316.58,12608711052
15/12/2023,2316.11,2316.89,2214.26,2219.34,2219.34,10259157898
16/12/2023,2220.42,2260.81,2213.55,2226.93,2226.93,6866555430
17/12/2023,2226.89,2244.37,2195.76,2196.48,2196.48,7410453853
18/12/2023,2195.34,2222.02,2120.13,2217.27,2217.27,10366536490
19/12/2023,2218.24,2253.35,2139.72,2177.87,2177.87,10619179629
20/12/2023,2177.24,2263.33,2161.22,2201.91,2201.91,12652290807
21/12/2023,2201.79,2278.12,2184.86,2239.54,2239.54,12616530536
22/12/2023,2239.6,2341.95,2233.53,2326.52,2326.52,16137246310
23/12/2023,2326.72,2332.07,2270.43,2309.05,2309.05,7995772945
24/12/2023,2309.63,2325.71,2249.98,2265.69,2265.69,9450799236
25/12/2023,2265.34,2303.55,2254.57,2272.56,2272.56,8036302656
26/12/2023,2272.22,2274.56,2180.23,2231.47,2231.47,10668581464
27/12/2023,2231.39,2392.61,2215.14,2378.74,2378.74,14161342927
28/12/2023,2380.2,2445.02,2338.7,2347.57,2347.57,15660799060
29/12/2023,2346.84,2386,2262.98,2300.69,2300.69,12536968996
30/12/2023,2300.4,2322.02,2270.01,2292.07,2292.07,6888195427
31/12/2023,2291.95,2318.51,2261.39,2281.47,2281.47,6871481744
01/01/2024,2282.87,2352.33,2267.02,2352.33,2352.33,6906765990
02/01/2024,2352.59,2431.21,2348.89,2355.84,2355.84,12910543630
03/01/2024,2355.98,2385.12,2113.93,2210.76,2210.76,19332933581
04/01/2024,2210.53,2294.61,2204.87,2269.04,2269.04,11044564896
05/01/2024,2269.41,2276.76,2209.54,2268.65,2268.65,10860953290
06/01/2024,2269.54,2271.36,2219.78,2241.62,2241.62,5970741680
07/01/2024,2242.01,2257.13,2211.56,2222.87,2222.87,6490053615
08/01/2024,2222.86,2358.82,2171.99,2333.03,2333.03,13830287095
09/01/2024,2332.87,2369.64,2243.22,2344.83,2344.83,14891130716
10/01/2024,2344.92,2626.98,2341.94,2582.1,2582.1,29042100476
11/01/2024,2584.17,2687.78,2567.99,2619.62,2619.62,22575246883
12/01/2024,2619.18,2710.42,2460.93,2524.46,2524.46,23623839263
13/01/2024,2522.93,2589.08,2498.59,2576.6,2576.6,12250316867
14/01/2024,2578,2578.33,2470.42,2472.24,2472.24,9405587417
15/01/2024,2471.67,2550.77,2470.82,2511.36,2511.36,9700630000
16/01/2024,2510.63,2613.57,2500,2587.69,2587.69,11063317095
17/01/2024,2587.04,2592.74,2508.43,2528.37,2528.37,10441017520
18/01/2024,2528.59,2546.26,2426.14,2467.02,2467.02,11900028080
19/01/2024,2468.69,2501.31,2414.71,2489.5,2489.5,11405278376
20/01/2024,2489.85,2489.85,2456.1,2469.59,2469.59,5297826161
21/01/2024,2469.8,2479.76,2452.38,2453.91,2453.91,4578471955
22/01/2024,2454.99,2463.45,2303.5,2310.83,2310.83,13923771728
23/01/2024,2310.95,2348.03,2167.28,2240.69,2240.69,16182147521
24/01/2024,2241.75,2261.38,2197.66,2233.56,2233.56,10134722960
25/01/2024,2233.97,2240.38,2173.69,2217.71,2217.71,9302247037
26/01/2024,2217.44,2280.38,2196.14,2267.2,2267.2,9975117607
27/01/2024,2267.32,2282.54,2252.39,2267.89,2267.89,5144367230
28/01/2024,2268.19,2306.9,2242.68,2257.21,2257.21,7296214994
29/01/2024,2257,2320.03,2237.71,2317.06,2317.06,8948195551
30/01/2024,2317.44,2388.87,2298.28,2344.49,2344.49,10173440062
31/01/2024,2343.56,2349.61,2264.44,2282.54,2282.54,10807883277
01/02/2024,2282.18,2309.84,2243.57,2303.82,2303.82,8895583113
02/02/2024,2303.71,2323.05,2282.23,2308.04,2308.04,7186143091
03/02/2024,2307.98,2327.35,2293.54,2296.04,2296.04,4647754021
04/02/2024,2296.12,2309.01,2272.3,2289.55,2289.55,5438100035
05/02/2024,2289.21,2334.68,2270.07,2298.89,2298.89,7277068110
06/02/2024,2298.96,2389.83,2296.79,2372.2,2372.2,9520885493
07/02/2024,2372.26,2442.64,2353.71,2423.75,2423.75,9660628536
08/02/2024,2424.08,2459.56,2414.75,2419.91,2419.91,9941841732
09/02/2024,2419.77,2522.72,2419.36,2487.52,2487.52,13634203177
10/02/2024,2487.65,2516.72,2475.86,2501.23,2501.23,6474444159
11/02/2024,2501.13,2537.68,2495.21,2507.57,2507.57,7347245813
12/02/2024,2507.58,2663.84,2473.81,2658.12,2658.12,13022696866
13/02/2024,2659.59,2686.46,2599.17,2642.19,2642.19,18271237044
14/02/2024,2641.69,2786.89,2621.03,2777.9,2777.9,21448973822
15/02/2024,2777.6,2865.85,2764.01,2824.38,2824.38,23734481937
16/02/2024,2825.48,2858.45,2760.33,2803.69,2803.69,17057114638
17/02/2024,2803.74,2805.13,2724.39,2786.67,2786.67,17932379943
18/02/2024,2786.71,2892.84,2767.91,2879,2879,23355830478
19/02/2024,2881.3,2983.37,2860.26,2943.57,2943.57,15163110589
20/02/2024,2944.11,3031.52,2879.9,3013.5,3013.5,20341598470
21/02/2024,3015.65,3017.19,2875.42,2970.36,2970.36,18897136867
22/02/2024,2969.6,3030.67,2907.11,2971.01,2971.01,18058908246
23/02/2024,2970.14,2991.33,2906.58,2921.66,2921.66,12822717059
24/02/2024,2921.96,3003.2,2907.7,2992.39,2992.39,10701688842
25/02/2024,2992.37,3117.43,2984.39,3112.7,3112.7,14620450464
26/02/2024,3112.53,3197.38,3037.95,3178.99,3178.99,17504464351
27/02/2024,3178.41,3287.96,3167.83,3244.52,3244.52,21090315368
28/02/2024,3243.89,3485.45,3201.58,3385.7,3385.7,32885894265
29/02/2024,3386.8,3518.97,3303.91,3341.92,3341.92,28469171094
01/03/2024,3341.97,3452.63,3341.85,3435.05,3435.05,16880101987
02/03/2024,3436.16,3459.75,3398.9,3422.05,3422.05,12024340617
03/03/2024,3422.88,3491.17,3372.21,3490.99,3490.99,13643324467
04/03/2024,3489.34,3641.46,3446.02,3630.43,3630.43,26772963830
05/03/2024,3631.93,3828.16,3224.12,3554.96,3554.96,47706899137
06/03/2024,3554.07,3901.43,3502.8,3819.23,3819.23,34938642613
07/03/2024,3818.31,3939.59,3738.69,3874.35,3874.35,22457177587
08/03/2024,3874.83,3998.83,3828.36,3892.06,3892.06,26135487051
09/03/2024,3892.12,3950.4,3880.66,3915.42,3915.42,11926623780
10/03/2024,3915.59,3968.72,3800.56,3881.19,3881.19,15783924355
11/03/2024,3881.24,4087.05,3745.13,4066.45,4066.45,28806262507
12/03/2024,4066.69,4092.28,3831.89,3980.27,3980.27,26917010932
13/03/2024,3980.27,4083.01,3936.63,4006.46,4006.46,22028114691
14/03/2024,4005.75,4011.1,3721.79,3883.14,3883.14,25434810823
15/03/2024,3882.86,3928.78,3571.77,3735.22,3735.22,33505075433
16/03/2024,3736.1,3780.89,3468.08,3522.86,3522.86,20199855932
17/03/2024,3523.03,3676.26,3414.17,3642.41,3642.41,19938757095
18/03/2024,3642.3,3642.5,3456.09,3517.99,3517.99,21162220224
19/03/2024,3518.35,3546.58,3149.29,3157.62,3157.62,34166976701
20/03/2024,3158.4,3534.83,3059.65,3513.39,3513.39,36605316331
21/03/2024,3514.02,3586.91,3412.22,3492.99,3492.99,22213647922
22/03/2024,3492.9,3541.9,3254.97,3333.69,3333.69,20574952329
23/03/2024,3335.59,3433.76,3273.12,3336.59,3336.59,13242137554
24/03/2024,3336.67,3470.34,3301.28,3454.64,3454.64,12156660941
25/03/2024,3454.89,3657.12,3421.79,3590.88,3590.88,18603921705
26/03/2024,3591.09,3678.79,3545.43,3587.5,3587.5,18505553577
27/03/2024,3587.31,3664.38,3460.39,3500.12,3500.12,18753082145
28/03/2024,3500.22,3609.71,3465.33,3561.29,3561.29,16419674157
29/03/2024,3561.01,3583.7,3475.73,3511.81,3511.81,12712701619
30/03/2024,3511.83,3566.08,3489.9,3507.94,3507.94,9389066783
31/03/2024,3507.95,3655.22,3507.24,3647.86,3647.86,10499881424
01/04/2024,3647.82,3648.13,3418.7,3505.03,3505.03,16002098681
02/04/2024,3504.82,3506.96,3215.99,3277.23,3277.23,22076539151
03/04/2024,3277.32,3368.11,3205.65,3311.44,3311.44,16010734587
04/04/2024,3311.5,3443.21,3253.32,3330.04,3330.04,14476330517
05/04/2024,3330.01,3345.67,3214.24,3318.89,3318.89,15214447092
06/04/2024,3318.86,3397.59,3308.98,3354.18,3354.18,8956926798
07/04/2024,3354.21,3458.51,3346.11,3453.49,3453.49,9931108526
08/04/2024,3453.5,3727.62,3409.51,3695.29,3695.29,19055143129
09/04/2024,3695.34,3724.92,3455.11,3505.16,3505.16,18279773833
10/04/2024,3505.16,3561.52,3415.18,3543.74,3543.74,16872482726
11/04/2024,3543.45,3616.19,3477.17,3505.25,3505.25,14076734489
12/04/2024,3505.33,3552.59,3103.43,3243.03,3243.03,22104869556
13/04/2024,3242.94,3299.66,2862.39,3004.9,3004.9,29930408174
14/04/2024,3005.55,3174.67,2914.42,3156.94,3156.94,25486284994
15/04/2024,3156.83,3277.56,3026.54,3101.6,3101.6,21925843181
16/04/2024,3101.14,3127.16,2997.75,3084.92,3084.92,19441391169
17/04/2024,3084.92,3123.67,2918.55,2984.73,2984.73,17711869375
18/04/2024,2984.71,3094.84,2956.13,3066.03,3066.03,15183777035
19/04/2024,3065.95,3127.11,2868.8,3059.28,3059.28,20399982867
20/04/2024,3059.48,3170.67,3021.78,3157.63,3157.63,9918642130
21/04/2024,3157.57,3197.51,3119.55,3147.29,3147.29,9394387894
22/04/2024,3147.66,3236.66,3131.37,3201.65,3201.65,12063858733
23/04/2024,3201.59,3264.42,3154.59,3219.91,3219.91,11054442653
24/04/2024,3219.96,3292.92,3105.98,3139.81,3139.81,14000234760
25/04/2024,3139.62,3190.98,3074.8,3156.51,3156.51,13989030260
26/04/2024,3156.38,3166.19,3103.1,3130.16,3130.16,10622333862
27/04/2024,3129.73,3279.45,3071.34,3252.17,3252.17,11820785577
28/04/2024,3252.25,3351.18,3249.15,3262.77,3262.77,11379192678
29/04/2024,3262.34,3285.47,3116.2,3215.43,3215.43,15032246816
30/04/2024,3215.38,3249.38,2918.23,3012.29,3012.29,18266894653
01/05/2024,3011.02,3020.17,2815.92,2969.78,2969.78,20005057445
02/05/2024,2969.79,3015.05,2894.33,2988.17,2988.17,13163903903
03/05/2024,2988.13,3127.16,2960.18,3103.54,3103.54,12862183229
04/05/2024,3103.62,3167.54,3096.27,3117.58,3117.58,8283229638
05/05/2024,3117.64,3170.06,3075.59,3137.25,3137.25,8783447639
06/05/2024,3137.51,3220.15,3048.24,3062.73,3062.73,13008587255
07/05/2024,3062.75,3129.08,3003.01,3006.58,3006.58,11743187337
08/05/2024,3006.32,3037.2,2938.47,2973.66,2973.66,11791662158
09/05/2024,2973.97,3057.96,2951.22,3036.02,3036.02,10861947179
10/05/2024,3036.23,3052.73,2881,2909.79,2909.79,12278653601
11/05/2024,2909.85,2942.18,2888.08,2911.6,2911.6,6795916454
12/05/2024,2911.66,2953.05,2902.2,2928.7,2928.7,5908941395
13/05/2024,2928.81,2994.87,2865.13,2949.36,2949.36,13352264795
14/05/2024,2949.21,2959.55,2863.55,2881.16,2881.16,12444516140
15/05/2024,2881.22,3041.6,2864.74,3037.06,3037.06,14666902956
16/05/2024,3036.01,3041.81,2925.09,2945.13,2945.13,13035465176
17/05/2024,2945.14,3120.3,2934.11,3094.12,3094.12,14449438097
18/05/2024,3094.55,3146.79,3087.7,3122.95,3122.95,9407051320
19/05/2024,3122.82,3137.15,3056.75,3071.84,3071.84,8747800800
20/05/2024,3071.86,3690.81,3050.3,3663.86,3663.86,31228143948
21/05/2024,3663.01,3837.37,3628.1,3789.31,3789.31,37643853967
22/05/2024,3789.37,3810.95,3655.08,3737.22,3737.22,25155809461
23/05/2024,3737.18,3943.55,3552.64,3776.93,3776.93,45623656317
24/05/2024,3776.99,3825.12,3631.99,3726.93,3726.93,22257061429
